chrX	15364102	15509502	PIR-FIGF
chrX	15403034	15509502	PIR
chrX	15526477	15574425	BMX
chrX	15579928	15619056	ACE2
chrX	15645981	15683007	TMEM27
chrX	15707006	15721347	CA5BP1
chrX	15768037	15800838	CA5B
chrX	15808602	15841452	ZRSR2
chrX	15845275	15873027	AP1S2
chrX	16141963	16170850	GRPR
chrX	16608812	16720985	CTPS2
chrX	16669018	16672778	S100G
chrX	16737749	16778632	SYAP1
chrX	16804480	16859983	TXLNG
chrX	16863004	16888349	RBBP7
chrX	16964864	17167221	REPS2
chrX	17393821	17750679	NHS
chrX	17443970	17444182	MIR4768
chrX	17762189	17771600	SCML1
chrX	17818448	17820236	RAI2
chrX	18183030	18238978	BEND2
chrX	18259221	18352294	SCML2
chrX	18525067	18671794	CDKL5
chrX	18660079	18690326	RS1
chrX	18725762	18845644	PPEF1
chrX	18911531	19002198	PHKA2
chrX	18911531	18912593	LOC100132163
chrX	19008906	19086987	GPR64
chrX	19362008	19379842	PDHA1
chrX	19378762	19533303	MAP3K15
chrX	19554386	19905573	SH3KBP1
chrX	19935237	19988531	CXorf23
chrX	20028956	20134971	MAP7D2
chrX	20035152	20035349	MIR23C
chrX	20148654	20156849	EIF1AX
chrX	20173386	20284803	RPS6KA3
chrX	21392830	21670787	CNKSR2
chrX	21673883	21676006	KLHL34
chrX	21755581	21772445	SMPX
chrX	21857807	21900863	MBTPS2
chrX	21874607	21875844	YY2
chrX	21958952	22010917	SMS
chrX	22050983	22266198	PHEX
chrX	22291024	22292504	ZNF645
chrX	23018058	23020160	DDX53
chrX	23352933	23412392	PTCHD1
chrX	23685635	23704527	PRDX4
chrX	23721881	23761377	ACOT9
chrX	23801278	23804052	SAT1
chrX	23858437	23925989	APOO
chrX	23928395	23957592	CXorf58
chrX	24005974	24024852	KLHL15
chrX	24072951	24095047	EIF2S3
chrX	24190835	24229571	ZFX
chrX	24328889	24331444	FAM48B2
chrX	24380865	24383563	FAM48B1
chrX	24483480	24557442	PDK3
chrX	24580113	24690839	PCYT1B
chrX	24711990	25014200	POLA1
chrX	24762582	24762770	SCARNA23
chrX	25022693	25033875	ARX
chrX	26157100	26158251	MAGEB18
chrX	26211927	26213297	MAGEB6
chrX	26576955	26577146	VENTXP1
chrX	27478969	27481498	SMEK3P
chrX	27764999	27766864	DCAF8L2
chrX	27839381	27840526	MAGEB10
chrX	27997582	27999518	DCAF8L1
chrX	28807417	29973991	IL1RAPL1
chrX	30236732	30237732	MAGEB2
chrX	30253987	30255159	MAGEB3
chrX	30260307	30261390	MAGEB4
chrX	30268607	30269767	MAGEB1
chrX	30322567	30327582	NR0B1
chrX	30577470	30578538	CXorf21
chrX	30683689	30745773	GK
chrX	30846268	30877777	TAB3
chrX	31089383	31090149	FTHL17
chrX	31139822	33357536	DMD
chrX	34147945	34150435	FAM47A
chrX	34648361	34675244	TMEM47
chrX	34960868	34962834	FAM47B
chrX	35818505	35821392	MAGEB16
chrX	35937858	36007713	CXorf22
chrX	36064955	36162959	CXorf59
chrX	36254037	36403127	CXorf30
chrX	37026429	37029349	FAM47C
chrX	37265318	37312934	PRRG1
chrX	37431188	37535168	LANCL3
chrX	37545085	37587797	XK
chrX	37639205	37670297	CYBB
chrX	37699655	37706967	DYNLT3
chrX	37850047	37850505	CXorf27
chrX	37883221	37986052	SYTL5
chrX	38008863	38080132	SRPX
chrX	38128818	38186793	RPGR
chrX	38211844	38280488	OTC
chrX	38420681	38546995	TSPAN7
chrX	38664065	38664887	MID1IP1
chrX	39911267	39937315	BCOR
chrX	40440082	40465084	ATP6AP2
chrX	40482754	40483170	LOC347411
chrX	40489740	40506812	CXorf38
chrX	40508760	40595029	MED14
chrX	40982731	41091871	USP9X
chrX	41193314	41207124	DDX3X
chrX	41306973	41334249	NYX
chrX	41379609	41782396	CASK
chrX	41554782	41556087	GPR34
chrX	41586188	41587351	GPR82
chrX	42636692	42637292	PPP1R2P9
chrX	43515510	43603882	MAOA
chrX	43626608	43741620	MAOB
chrX	43808912	43817993	NDP
chrX	44007969	44202913	EFHC2
chrX	44383301	44402242	FUNDC1
chrX	44703268	44704034	DUSP21
chrX	44732794	44970803	KDM6A
chrX	45010796	45060096	CXorf36
chrX	45605605	45605787	MIR221
chrX	45606423	45606647	MIR222
chrX	46309743	46332503	ZNF673
chrX	46359233	46401653	ZNF674
chrX	46433280	46434837	CHST7
chrX	46466271	46618553	SLC9A7
chrX	46696381	46739353	RP2
chrX	46844231	46918575	PHF16
chrX	46940458	46952517	RGN
chrX	47001685	47004232	NDUFB11
chrX	47004666	47046101	RBM10
chrX	47057520	47074376	UBA1
chrX	47064714	47065862	INE1
chrX	47077902	47088989	CDK16
chrX	47092200	47107422	USP11
chrX	47229979	47273094	ZNF157
chrX	47306741	47326980	ZNF41
chrX	47422253	47430965	ARAF
chrX	47432187	47479237	SYN1
chrX	47441920	47446178	TIMP1
chrX	47446831	47447025	MIR4769
chrX	47483591	47489327	CFP
chrX	47496142	47509932	ELK1
chrX	47511149	47518906	UXT
chrX	47518303	47519478	LOC100133957
chrX	47705535	47776090	ZNF81
chrX	47835488	47862029	ZNF182
chrX	47917790	47927460	ZNF630
chrX	47970626	47970746	LOC100509575
chrX	47970626	47970746	SSX6
chrX	48049491	48054860	SSX5
chrX	48121256	48123399	SSX1
chrX	48317102	48326369	SLC38A5
chrX	48336317	48341486	FTSJ1
chrX	48367859	48378935	PORCN
chrX	48382049	48386947	EBP
chrX	48398094	48419443	TBC1D25
chrX	48432865	48435635	RBM3
chrX	48456226	48463502	WDR13
chrX	48542117	48549641	WAS
chrX	48555065	48566319	SUV39H1
chrX	48620200	48631970	GLOD5
chrX	48649540	48652792	GATA1
chrX	48661025	48683463	HDAC6
chrX	48687432	48688367	ERAS
chrX	48689617	48693975	PCSK1N
chrX	48750904	48755223	TIMM17B
chrX	48755020	48760429	PQBP1
chrX	48760534	48769301	SLC35A2
chrX	48771348	48776246	PIM2
chrX	48780317	48814913	OTUD5
chrX	48819697	48826747	KCND1
chrX	48830439	48858810	GRIPAP1
chrX	48887060	48900834	TFE3
chrX	48919496	48926349	CCDC120
chrX	48929399	48931772	PRAF2
chrX	48932305	48957688	WDR45
chrX	48970473	48980177	GPKOW
chrX	49019053	49022842	MAGIX
chrX	49028327	49031235	PLP2
chrX	49031921	49042812	PRICKLE3
chrX	49047841	49056726	SYP
chrX	49061561	49089872	CACNA1F
chrX	49091929	49106833	CCDC22
chrX	49107747	49115762	FOXP3
chrX	49126347	49143659	PPP1R3F
chrX	49370539	49370745	GAGE1
chrX	49452070	49459429	PAGE1
chrX	49594941	49598671	PAGE4
chrX	49643018	49643378	LOC158572
chrX	49644845	49646171	USP27X
chrX	49689737	49857007	CLCN5
chrX	49767623	49767835	MIR532
chrX	49768114	49768314	MIR188
chrX	49773055	49773237	MIR500A
chrX	49773431	49773637	MIR362
chrX	49774220	49774399	MIR501
chrX	49775293	49775481	MIR500B
chrX	49777781	49777993	MIR660
chrX	49779208	49779408	MIR502
chrX	49955496	49965630	AKAP4
chrX	50028051	50094867	CCNB3
chrX	50111871	50213709	DGKK
chrX	50339586	50557098	SHROOM4
chrX	50648808	50648928	LOC347376
chrX	50653701	50659625	BMP15
chrX	51075708	51079115	NUDT10
chrX	51234548	51239379	NUDT11
chrX	51486630	51488685	GSPT2
chrX	51637230	51645123	MAGED1
chrX	52825413	52826464	SPANXN5
chrX	52841651	52843389	XAGE5
chrX	52891471	52896151	XAGE3
chrX	53105691	53107023	GPR173
chrX	53111578	53117229	TSPYL2
chrX	53221807	53254166	KDM5C
chrX	53263285	53350462	IQSEC2
chrX	53406874	53449622	SMC1A
chrX	53453119	53458047	RIBC1
chrX	53458321	53461346	HSD17B10
chrX	53560125	53681208	HUWE1
chrX	53583097	53583282	MIR98
chrX	53584203	53584459	MIRLET7F2
chrX	53964246	54071488	PHF8
chrX	54099403	54209709	FAM120C
chrX	54224706	54360197	WNK3
chrX	54466710	54471112	TSR2
chrX	54472432	54521935	FGD1
chrX	54558826	54587212	GNL3L
chrX	54776219	54824631	ITIH5L
chrX	54835685	54842219	MAGED2
chrX	54840858	54841280	SNORA11
chrX	54948579	54957814	TRO
chrX	54959690	55020505	PFKFB1
chrX	55026815	55033955	APEX2
chrX	55035494	55057438	ALAS2
chrX	55170132	55187665	FAM104B
chrX	55208244	55208364	MTRNR2L10
chrX	55246871	55250504	PAGE5
chrX	55284835	55290443	PAGE3
chrX	55477774	55477947	MIR4536
chrX	55478761	55479527	MAGEH1
chrX	55513125	55515429	USP51
chrX	55649995	55651158	FOXR2
chrX	55744647	55784866	RRAGB
chrX	56259581	56311027	KLF8
chrX	56590227	56592264	UBQLN2
chrX	57010832	57021471	SPIN3
chrX	57313153	57515491	FAAH2
chrX	57618656	57621013	ZXDB
chrX	57934367	57936697	ZXDA
chrX	62569836	62570812	SPIN4
chrX	62855043	63005164	ARHGEF9
chrX	63005869	63006087	MIR1468
chrX	63405819	63413204	FAM123B
chrX	63444077	63445585	ASB12
chrX	63488304	63615289	MTMR8
chrX	64137548	64196326	ZC4H2
chrX	64708635	64723145	ZC3H12B
chrX	64732530	64754606	LAS1L
chrX	64887684	64959834	MSN
chrX	65238738	65238941	MIR223
chrX	65241841	65260015	VSIG4
chrX	65382496	65486599	HEPH
chrX	65817863	65835853	EDA2R
chrX	66764880	66943762	AR
chrX	67268116	67652814	OPHN1
chrX	67718802	67751982	YIPF6
chrX	67867661	67944341	STARD8
chrX	68049486	68060520	EFNB1
chrX	68381033	68383174	PJA1
chrX	68725120	68749901	FAM155B
chrX	68836052	69255554	EDA
chrX	69242588	69242779	MIR676
chrX	69261633	69269781	AWAT2
chrX	69282279	69283365	OTUD6A
chrX	69353728	69385936	IGBP1
chrX	69397280	69425057	DGAT2L6
chrX	69454538	69460175	AWAT1
chrX	69478280	69479606	P2RY4
chrX	69489107	69501777	ARR3
chrX	69501962	69504623	RAB41
chrX	69506871	69509339	PDZD11
chrX	69510367	69640209	KIF4A
chrX	69644858	69653007	GDPD2
chrX	69664979	69722266	DLG3
chrX	69748860	70127700	TEX11
chrX	70145635	70149941	SLC7A3
chrX	70280718	70288250	SNX12
chrX	70316315	70323214	FOXO4
chrX	70323801	70326506	CXorf65
chrX	70327498	70331460	IL2RG
chrX	70338596	70362213	MED12
chrX	70367483	70389984	NLGN3
chrX	70443534	70838474	BCYRN1
chrX	70443534	70444454	GJB1
chrX	70460647	70473186	ZMYM3
chrX	70510535	70518771	NONO
chrX	70521558	70525136	ITGB1BP2
chrX	70586152	70684041	TAF1
chrX	70752967	70793678	OGT
chrX	70800592	70832959	ACRC
chrX	70836114	70838474	CXCR3
chrX	71130937	71363500	NHSL2
chrX	71349573	71351471	RGAG4
chrX	71364248	71379964	FLJ44635
chrX	71401486	71482751	PIN4
chrX	71424746	71458861	ERCC6L
chrX	71492389	71497178	RPS4X
chrX	71521502	71525348	CITED1
chrX	71549357	71792759	HDAC8
chrX	71800754	71932874	PHKA1
chrX	72347320	72347837	NAP1L6
chrX	72432825	72434447	NAP1L2
chrX	72667005	72674477	CDX4
chrX	72783037	72900982	CHIC1
chrX	73040562	73072556	XIST
chrX	73040562	73049083	TSIX
chrX	73405682	73507220	FTX
chrX	73438207	73438466	MIR374B
chrX	73438207	73438466	MIR421
chrX	73438207	73438466	MIR374C
chrX	73506949	73507220	MIR545
chrX	73506949	73507220	MIR374A
chrX	73524077	73524698	ZCCHC13
chrX	73641132	73751501	SLC16A2
chrX	73811321	73815898	RLIM
chrX	73959093	73965532	KIAA2022
chrX	74273115	74376062	ABCB7
chrX	74493953	74523485	UPRT
chrX	74598831	74742948	ZDHHC15
chrX	75003254	75004977	MAGEE2
chrX	75392856	75397939	CXorf26
chrX	75648226	75651315	MAGEE1
chrX	76139587	76139766	MIR384
chrX	76709550	76712113	FGF16
chrX	76763738	77041694	ATRX
chrX	77084592	77151051	MAGT1
chrX	77154985	77158376	COX7B
chrX	77218055	77302157	ATP7A
chrX	77225109	77225229	PGAM4
chrX	77359679	77381038	PGK1
chrX	77386983	77395160	TAF9B
chrX	77528150	77529280	CYSLTR1
chrX	77912360	77914003	ZCCHC5
chrX	78010293	78011610	LPAR4
chrX	78156618	78156815	MIR4328
chrX	78215912	78217179	P2RY10
chrX	78426483	78427551	GPR174
chrX	78616464	78622820	ITM2A
chrX	79277730	79286671	TBX22
chrX	79698010	79699303	FAM46D
chrX	79932008	80065062	BRWD3
chrX	80370048	80377245	HMGN5
chrX	80457519	80552879	SH3BGRL
chrX	82763268	82764517	POU3F4
chrX	83116096	83141698	CYLC1
chrX	83319182	83442975	RPS6KA6
chrX	83576796	83730386	HDX
chrX	84189238	84189900	UBE2DNL
chrX	84258842	84348298	APOOL
chrX	84347285	84364035	SATL1
chrX	84502444	84526924	ZNF711
chrX	84534214	84634466	POF1B
chrX	85119546	85302694	CHM
chrX	85403545	86087280	DACH2
chrX	86772857	86924566	KLHL4
chrX	88008396	88009390	CPXCR1
chrX	89177485	89177753	TGIF2LX
chrX	90690519	90691833	PABPC5
chrX	91070429	91518227	PCDH11X
chrX	92926681	92928386	NAP1L3
chrX	92964339	92965265	FAM133A
chrX	95939909	96854457	DIAPH2
chrX	96139207	96140189	RPA4
chrX	99551168	99663703	PCDH19
chrX	99839965	99854782	TNMD
chrX	99885677	99891730	TSPAN6
chrX	99901148	99926092	SRPX2
chrX	99930911	99957169	SYTL4
chrX	100075421	100093434	CSTF2
chrX	100098328	100129261	NOX1
chrX	100169239	100183344	XKRX
chrX	100228645	100245662	ARL13A
chrX	100265423	100297379	TRMT2B
chrX	100333864	100350025	TMEM35
chrX	100356023	100418071	CENPI
chrX	100486516	100515733	DRP2
chrX	100524025	100548107	TAF7L
chrX	100601604	100603749	TIMM8A
chrX	100604705	100630315	BTK
chrX	100645809	100668425	RPL36A-HNRNPH2
chrX	100645809	100650884	RPL36A
chrX	100652742	100662829	GLA
chrX	100666850	100668425	HNRNPH2
chrX	100742476	100753267	ARMCX4
chrX	100807817	100809383	ARMCX1
chrX	100871147	100871637	ARMCX6
chrX	100879885	100881208	ARMCX3
chrX	100910542	100912668	ARMCX2
chrX	101087064	101097886	NXF5
chrX	101138433	101173720	ZMAT1
chrX	101381814	101382595	TCEAL2
chrX	101408776	101409293	BEX5
chrX	101768868	101770193	TMSB15A
chrX	101856962	101972416	ARMCX5-GPRASP2
chrX	101856962	101858812	ARMCX5
chrX	101908777	101913072	GPRASP1
chrX	101969745	101972416	GPRASP2
chrX	102003852	102005637	BHLHB9
chrX	102192158	102193188	RAB40AL
chrX	102317677	102318301	BEX1
chrX	102331174	102348129	NXF3
chrX	102471073	102471510	BEX4
chrX	102508513	102508938	TCEAL8
chrX	102528760	102529603	TCEAL5
chrX	102564376	102565608	BEX2
chrX	102586204	102586727	TCEAL7
chrX	102612519	102613030	WBP5
chrX	102632382	102632837	NGFRAP1
chrX	102754870	102755802	RAB40A
chrX	102840475	102842331	TCEAL4
chrX	102864585	102864705	TCEAL3
chrX	102884764	102885444	TCEAL1
chrX	102930946	102932020	MORF4L2
chrX	102962168	102983290	GLRA4
chrX	102967102	102969020	TMEM31
chrX	103031768	103045666	PLP1
chrX	103079994	103080769	RAB9B
chrX	103182802	103295595	MIR1256
chrX	103219068	103220301	TMSB15B
chrX	103267266	103268372	H2BFWT
chrX	103294428	103295595	H2BFM
chrX	103348959	103360076	MCART6
chrX	103358860	103360076	ZCCHC18
chrX	103411427	103434499	FAM199X
chrX	103494802	103499564	ESX1
chrX	103903520	105011782	IL1RAPL2
chrX	104463591	104465064	TEX13A
chrX	105066659	105199706	NRK
chrX	105277461	105281191	SERPINA7
chrX	105449332	105451597	MUM1L1
chrX	105855267	105921558	CXorf57
chrX	105937136	106039023	RNF128
chrX	106045997	106117279	TBC1D8B
chrX	106143875	106172209	CLDN2
chrX	106143875	106146494	RIPPLY1
chrX	106184626	106243285	MORC4
chrX	106308835	106362038	RBM41
chrX	106367420	106418454	NUP62CL
chrX	106456141	106486644	CXorf41
chrX	106871724	106893400	PRPS1
chrX	106957606	107018703	TSC22D3
chrX	107069516	107170393	MID2
chrX	107224181	107225332	TEX13B
chrX	107288269	107320680	VSIG1
chrX	107328122	107335146	PSMD10
chrX	107334706	107397108	ATG4A
chrX	107400144	107682720	COL4A6
chrX	107683180	107939776	COL4A5
chrX	107975724	107979601	IRS4
chrX	108619193	108719220	GUCY2F
chrX	108779053	108786011	NXT2
chrX	108867731	108868328	KCNE1L
chrX	108887120	108926808	ACSL4
chrX	109246876	109419680	TMEM164
chrX	109325352	109325555	MIR3978
chrX	109441638	109590205	AMMECR1
chrX	109468227	109468397	SNORD96B
chrX	109693844	109698640	RGAG1
chrX	109919314	110035505	CHRDL1
chrX	110366248	110463810	PAK3
chrX	110489704	110507215	CAPN6
chrX	110544759	110654277	DCX
chrX	110924343	111003288	ALG13
chrX	111019484	111195736	TRPC5
chrX	111145065	111145437	LOC100329135
chrX	111697902	111698976	ZCCHC16
chrX	111874584	111914740	LHFPL1
chrX	112021661	112066462	AMOT
chrX	112023839	112024300	MIR4329
chrX	113865297	113865476	SNORA35
chrX	113865297	114142030	HTR2C
chrX	113873814	113874023	MIR764
chrX	113885958	113886143	MIR1912
chrX	113887126	113887308	MIR1264
chrX	113949605	113949811	MIR1298
chrX	113997620	113997829	MIR1911
chrX	114058025	114058240	MIR448
chrX	114238564	114251885	IL13RA2
chrX	114347665	114468725	LRCH2
chrX	114423985	114427293	RBMXL3
chrX	114524300	114541432	LUZP4
chrX	114844507	114883998	PLS3
chrX	115303427	115304726	AGTR2
chrX	115567788	115590243	SLC6A14
chrX	115592874	115594175	CXorf61
chrX	117032810	117162505	KLHL13
chrX	117480306	117583065	WDR44
chrX	117520235	117520435	MIR1277
chrX	117629891	117819915	DOCK11
chrX	117861452	117925922	IL13RA1
chrX	117959080	117960477	ZCCHC12
chrX	118108646	118151744	LONRF3
chrX	118215238	118284474	KIAA1210
chrX	118370287	118377363	PGRMC1
chrX	118533297	118587105	SLC25A43
chrX	118602347	118602467	LOC100303728
chrX	118602347	118604568	SLC25A5
chrX	118673547	118699439	CXorf56
chrX	118708557	118717309	UBE2A
chrX	118723238	118737550	NKRF
chrX	118750531	118827247	40792
chrX	118780595	118780792	MIR766
chrX	118892622	118893705	ANKRD58
chrX	118920677	118925721	RPL39
chrX	118921284	118921475	SNORA69
chrX	118968783	118986958	UPF3B
chrX	119004512	119005992	RNF113A
chrX	119005733	119010604	NDUFA1
chrX	119037115	119054646	AKAP14
chrX	119059117	119077645	NKAP
chrX	119242997	119249812	RHOXF1
chrX	119387325	119389359	ZBTB33
chrX	119394623	119445288	FAM70A
chrX	119495993	119513625	ATP1B4
chrX	119562257	119603185	LAMP2
chrX	119660490	119708583	CUL4B
chrX	119737925	119746224	MCTS1
chrX	119759986	119761054	C1GALT1C1
chrX	120008661	120009181	CT47B1
chrX	120181462	120183158	GLUD2
chrX	122318230	122616960	GRIA3
chrX	122744703	122866994	THOC2
chrX	123019550	123034569	XIAP
chrX	123156291	123234629	STAG2
chrX	123480366	123505430	SH2D1A
chrX	123514342	124097655	ODZ1
chrX	124453974	124456980	LOC100129520
chrX	125298558	125300011	DCAF12L2
chrX	125685230	125686710	DCAF12L1
chrX	125953759	125955633	CXorf64
chrX	127184954	127186289	ACTRT1
chrX	128581077	128657454	SMARCA1
chrX	128674230	128726197	OCRL
chrX	128781604	128788661	APLN
chrX	128873001	128902541	XPNPEP2
chrX	128914008	128927864	SASH3
chrX	128940238	128975972	ZDHHC9
chrX	129040038	129063629	UTP14A
chrX	129139054	129190177	BCORL1
chrX	129200580	129215453	ELF4
chrX	129263365	129299762	AIFM1
chrX	129305933	129318800	RAB33A
chrX	129338888	129394469	ZNF280C
chrX	129474113	129507079	SLC25A14
chrX	129518474	129519477	GPR119
chrX	129535913	129546829	RBMX2
chrX	129629054	129630134	FAM45B
chrX	129759160	129843281	ENOX2
chrX	130192211	130222868	ARHGAP36
chrX	130407639	130423363	IGSF1
chrX	130677993	130678996	OR13H1
chrX	131157291	131208348	MST4
chrX	131211840	131262040	FRMD7
chrX	131348117	131351390	RAP2C
chrX	131513507	131573696	MBNL3
chrX	131762169	132092714	HS6ST2
chrX	132159419	132162345	USP26
chrX	132350951	132352336	TFDP3
chrX	132436812	132549051	GPC4
chrX	132670052	133119533	GPC3
chrX	133303412	133304344	MIR18B
chrX	133303412	133304344	MIR20B
chrX	133303412	133304344	MIR363
chrX	133303412	133304344	MIR92A2
chrX	133303412	133304344	MIR19B2
chrX	133303412	133304344	MIR106A
chrX	133378796	133379846	CCDC160
chrX	133511573	133559500	PHF6
chrX	133594182	133634270	HPRT1
chrX	133674217	133674642	MIR450A1
chrX	133674217	133674642	MIR450A2
chrX	133674217	133674642	MIR450B
chrX	133675246	133675446	MIR542
chrX	133680217	133680423	MIR503
chrX	133680217	133680807	MGC16121
chrX	133680634	133680807	MIR424
chrX	133699962	133700814	PLAC1
chrX	133905208	133930403	FAM122B
chrX	133938163	133988394	FAM122C
chrX	134023078	134033527	MOSPD1
chrX	134124977	134125399	CXorf69
chrX	134156405	134156525	FAM127C
chrX	134166417	134166537	FAM127A
chrX	134185245	134186224	FAM127B
chrX	134292022	134305225	CXorf48
chrX	134420934	134428130	ZNF75D
chrX	134481009	134495131	ZNF449
chrX	134654799	134715668	DDX26B
chrX	134947815	134947935	CT45A5
chrX	134978419	134995222	SAGE1
chrX	135047044	135056172	MMGT1
chrX	135067657	135126985	SLC9A6
chrX	135278935	135292265	FHL1
chrX	135301552	135338495	MAP7D3
chrX	135390792	135498719	GPR112
chrX	135570168	135574623	BRS3
chrX	135579745	135594244	HTATSF1
chrX	135618077	135638860	VGLL1
chrX	135632891	135633088	MIR934
chrX	135730418	135741707	CD40LG
chrX	135750042	135863108	ARHGEF6
chrX	135954440	135961684	RBMX
chrX	135961247	135961497	SNORD61
chrX	136112226	136113798	GPR101
chrX	136648777	136652332	ZIC3
chrX	137714869	138286351	FGF13
chrX	137749884	137750072	MIR504
chrX	138612834	138644368	F9
chrX	138664471	138774218	MCF2
chrX	138810890	138914412	ATP11C
chrX	139006197	139006373	MIR505
chrX	139037992	139047764	CXorf66
chrX	139585804	139587234	SOX3
chrX	139791805	139796054	RP1-177G6.2
chrX	139865618	139866624	CDR1
chrX	140008332	140008520	MIR320D2
chrX	140270677	140271256	LDOC1
chrX	140714071	140714732	SPANXA2-OT1
chrX	140785759	140785879	SPANXD
chrX	140785759	140785879	SPANXE
chrX	140925987	140985540	MAGEC3
chrX	140992864	140996678	MAGEC1
chrX	141290544	141291769	MAGEC2
chrX	142113657	142122009	SPANXN4
chrX	142596528	142596983	SPANXN3
chrX	142716333	142718983	SLITRK4
chrX	142795032	142803914	SPANXN2
chrX	142967128	142967408	UBE2NL
chrX	144337235	144337438	SPANXN1
chrX	144903824	144906572	SLITRK2
chrX	144909128	144909592	CXorf1
chrX	145075715	145075891	MIR890
chrX	145076170	145076364	MIR888
chrX	145078168	145078389	MIR892A
chrX	145078635	145078808	MIR892B
chrX	145082524	145082697	MIR891B
chrX	145109265	145109441	MIR891A
chrX	146312197	146312566	MIR507
chrX	146312197	146312566	MIR506
chrX	146318456	146318653	MIR508
chrX	146331584	146331778	MIR514B
chrX	146353816	146354007	MIR510
chrX	146993623	147030440	FMR1
chrX	146993623	147003648	FMR1-AS1
chrX	147062889	147106557	FMR1NB
chrX	147582439	148072945	AFF2
chrX	148564181	148586786	IDS
chrX	148619728	148619848	LOC100131434
chrX	148622732	148628617	CXorf40A
chrX	148681122	148713450	TMEM185A
chrX	148770528	148798480	MAGEA11
chrX	149012992	149014084	MAGEA8
chrX	149100625	149100745	CXorf40B
chrX	149396250	149396438	MIR2114
chrX	149613678	149681345	MAMLD1
chrX	149760967	149840201	MTM1
chrX	149861892	149931330	MTMR1
chrX	149937300	150067110	CD99L2
chrX	150153940	150155859	HMGB3
chrX	150336579	150336770	MIR4330
chrX	150345170	150349903	GPR50
chrX	150565604	150573605	VMA21
chrX	150769935	150844709	PASD1
chrX	150867130	150869578	PRRG3
chrX	150884472	150891314	FATE1
chrX	150906927	150913082	CNGA2
chrX	151091967	151093041	MAGEA4
chrX	151123133	151143150	GABRE
chrX	151128061	151128421	MIR452
chrX	151283608	151283959	MAGEA5
chrX	151283608	151304221	MAGEA10-MAGEA5
chrX	151302904	151304221	MAGEA10
chrX	151336646	151563074	GABRA3
chrX	151560705	151560887	MIR105-1
chrX	151561879	151562076	MIR767
chrX	151562898	151563074	MIR105-2
chrX	151806684	151821826	GABRQ
chrX	151869698	151869818	MAGEA6
chrX	151900025	151900936	MAGEA12
chrX	151904314	151904434	CSAG1
chrX	151935658	151935778	MAGEA3
chrX	151996296	151999319	CETN2
chrX	152014735	152037748	NSDHL
chrX	152082886	152139090	ZNF185
chrX	152158669	152160217	PNMA5
chrX	152225312	152226931	PNMA3
chrX	152482101	152483006	MAGEA1
chrX	152602074	152613475	ZNF275
chrX	152683636	152687165	ZFP92
